RA,DEC,dis_arcsec,img_possi,img_ps
117.10266,23.79231,235306.83674922,,
116.41643,20.61376,235411.1851453,,
115.5338,15.163021,235495.32068801,,
115.88725,17.850855,235598.36326743,,
122.767426,39.85508,235620.48526414,,
114.65412,6.0644135,235774.65991942,,
122.76078,39.998917,235835.12633336,,
126.35507,45.632343,235840.95545612,,
114.60192,5.7742677,235912.04201336,,
114.49801,4.2941422,236070.94110149,,
136.31961,55.139206,236099.39954391,,
132.32771,52.144077,236131.00717961,,
116.28636,21.092009,236141.08455063,,
126.95071,46.589684,236159.6431079,,
114.84496,10.534096,236164.86319571,,
123.32766,41.25865,236177.80256491,,
115.20806,14.45742,236315.08849172,,
119.009384,31.85713,236432.06343813,,
116.195465,21.24452,236537.72473891,,
119.21208,32.565086,236565.40316019,,
116.09159,20.782183,236593.00546256,,
114.83674,11.913978,236639.56187194,,
244.83458,15.059232,236720.17841197,,
244.49799,17.548986,236748.35653727,,
130.33818,50.658394,236783.50254434,,
117.01923,25.428223,236799.33239491,,
117.34166,26.727411,236812.22314261,,
114.68567,10.820693,236814.1974118,,
114.527176,8.954517,236847.81647952,,
129.67992,50.063766,236891.06968684,,
129.61378,50.01708,236930.04342094,,
115.98271,20.76232,236941.90701175,,
119.32247,33.249165,236963.52080056,,
133.58209,53.566353,236992.67849959,,
116.23182,22.157078,237006.49619973,,
122.84831,41.003483,237010.58597416,,
140.11635,57.76686,237026.0388355,,
244.87218,15.500419,237044.76203942,,
114.55144,10.183687,237096.8032294,,
114.23669,4.984514,237098.94995342,,
114.22333,4.6991687,237107.84642282,,
116.049324,21.547483,237211.98349223,,
114.07316,-2.544141,237427.44619967,,
114.24501,7.1441627,237438.5922167,,
126.82187,47.18096,237460.33595765,,
114.43599,10.226153,237516.82207014,,
121.365005,38.54276,237518.76734854,,
115.33105,17.973392,237547.59276044,,
114.04914,3.192901,237565.96108372,,
114.90589,14.955281,237571.15858054,,
126.30231,46.594833,237579.82918422,,
114.55537,11.979415,237648.41847531,,
138.68307,57.250664,237698.15294305,,
245.97873,4.7425866,237838.05927886,,
167.32599,65.440735,237877.55581277,,
139.49875,57.78148,237901.08436698,,
114.05766,6.108867,237915.02830218,,
115.88466,21.861748,237954.56455227,,
245.22772,14.816878,237973.92328756,,
114.56507,13.066949,238000.55684492,,
114.81169,15.42467,238099.68275218,,
115.103,17.593271,238126.56006374,,
131.45242,52.37403,238183.09704544,,
117.509476,29.02731,238245.45152292,,
117.98064,30.689075,238338.0335108,,
113.81736,2.9586194,238378.84898518,,
115.54239,20.796007,238423.16118424,,
121.00327,38.524364,238448.57092974,,
113.89587,5.9609337,238468.73756973,,
113.86699,5.5679836,238509.23172785,,
113.88863,6.743144,238632.451814,,
114.719,15.938488,238647.35192226,,
114.64211,15.384543,238666.34287223,,
151.48407,62.781204,238690.49626297,,
127.65573,48.897247,238753.18707459,,
115.409805,20.856628,238899.46451412,,
116.36359,25.46582,238911.16795089,,
113.76907,5.9670544,238923.27963517,,
113.84176,7.4608874,238940.75664082,,
113.87269,7.996918,238945.18446587,,
117.7903,30.769894,238982.56821321,,
115.47553,21.49493,239071.21659282,,
118.0746,31.766321,239090.90565847,,
140.28943,58.670265,239119.09222748,,
122.6151,42.089577,239121.85262905,,
114.154076,12.179141,239122.59977343,,
114.01338,10.697444,239146.0995838,,
114.10253,11.732289,239154.73596537,,
114.47257,15.179949,239162.80970149,,
113.75041,7.128559,239199.56075381,,
122.31326,41.777836,239426.67498319,,
242.63783,29.859163,239433.38286038,,
131.71173,53.21097,239460.91527164,,
113.54444,4.1968927,239480.96403749,,
127.02772,48.587364,239491.43620307,,
125.54162,46.77782,239548.83112947,,
113.59268,6.5257435,239649.65326745,,
126.10284,47.57608,239679.70204643,,
113.65539,8.319987,239790.56697828,,
114.65467,17.904161,239805.24866176,,
126.798965,48.501095,239814.1623136,,
135.93053,56.46978,239819.97264108,,
115.15621,21.004074,239828.5966897,,
115.02991,20.329618,239852.39728577,,
113.41793,3.4437625,239856.74312113,,
114.24076,15.1290045,239941.16768236,,
113.38103,3.3864224,239983.98386957,,
127.785416,49.756927,240056.67819065,,
116.22072,26.40407,240076.62297994,,
116.24058,26.644209,240199.92611991,,
127.23913,49.290306,240312.00602236,,
113.38282,6.5419774,240402.21252039,,
113.25833,3.29477,240416.52857517,,
113.458954,8.008411,240419.91112471,,
116.11089,26.438747,240449.20319131,,
113.46948,8.425296,240475.4045479,,
119.072334,35.853817,240502.95160512,,
113.59307,10.2736635,240507.08246309,,
135.51692,56.506683,240531.11338984,,
113.444046,8.288457,240534.80976379,,
115.96143,25.954113,240553.34711832,,
146.61995,61.877747,240556.81654848,,
113.604485,10.782886,240612.67770682,,
113.420906,8.446974,240652.9850437,,
113.84734,13.555414,240682.62693791,,
113.21269,4.4079227,240695.89564578,,
122.03233,42.194084,240700.78581964,,
113.362045,7.8666573,240734.36837775,,
113.45946,9.41228,240749.52855718,,
113.19475,4.619806,240785.96187758,,
113.94291,14.708576,240797.38296512,,
246.84848,3.2747476,240798.52702553,,
113.40739,8.898944,240807.00441102,,
113.44829,9.774232,240883.04222792,,
113.18626,5.5196486,240938.92971496,,
113.61226,12.223539,241035.67496547,,
113.642296,12.5474,241039.44079071,,
160.727,65.50066,241040.56491542,,
113.40193,9.923613,241086.77356658,,
137.08226,57.713127,241099.06106365,,
114.59885,20.007015,241108.05725461,,
131.88655,54.145184,241124.18168728,,
140.633,59.621357,241147.45075929,,
113.19147,6.9126287,241152.64863145,,
113.04936,4.1758633,241255.24033287,,
113.029465,3.7171977,241278.35065133,,
134.0738,55.86281,241286.40555607,,
114.515114,19.828413,241289.2076869,,
113.38505,10.460536,241293.93758156,,
247.03043,-1.508425,241339.84286471,,
113.001495,3.8749325,241394.74546332,,
113.08991,6.226775,241394.83790075,,
121.202576,41.193703,241400.16048488,,
123.52213,45.110092,241418.67151005,,
122.66382,43.84549,241533.19419783,,
127.439384,50.197666,241552.90383806,,
113.033714,6.2924004,241606.67618548,,
246.38757,13.873957,241618.63469477,,
113.183975,9.347259,241709.2016659,,
113.08581,7.884849,241721.57993926,,
113.23898,10.326477,241772.19924007,,
113.06343,7.7766647,241778.69478846,,
121.64783,42.289925,241779.34889183,,
246.44643,14.175333,241937.21272481,,
118.03508,34.5237,241981.85859683,,
113.03947,8.486396,242017.4361125,,
113.46454,13.602972,242032.67150877,,
113.663445,15.473404,242076.54264266,,
185.9912,67.12847,242137.50974932,,
113.51765,14.428824,242159.42265273,,
112.80907,4.970693,242213.47165671,,
118.85366,36.84248,242214.75420804,,
130.03981,53.128826,242258.25579042,,
127.324135,50.469944,242278.10922615,,
134.76198,56.779644,242307.46804497,,
112.74736,3.9546587,242315.38177553,,
112.95333,8.544507,242336.63863803,,
117.384514,33.030052,242343.21151504,,
245.20149,23.163897,242344.9403291,,
247.33972,0.6992918,242429.4057134,,
112.711365,4.003565,242449.71268982,,
113.38481,14.12312,242503.1892205,,
114.19948,20.121304,242505.73639473,,
112.88351,8.395502,242551.42782719,,
112.71591,5.164441,242573.14019864,,
112.82716,7.684551,242601.31899698,,
133.97821,56.42358,242699.58936372,,
118.50732,36.49676,242778.87615806,,
113.005356,11.045226,242800.28811314,,
124.694916,47.688755,242892.30323316,,
134.46458,56.845177,242909.58923907,,
112.76137,8.079692,242917.3786339,,
112.642105,5.783168,242926.12981712,,
113.34999,15.104663,243006.68829479,,
113.675545,17.664505,243013.41000948,,
113.355896,15.284376,243059.04907706,,
126.34104,49.8365,243107.126999,,
112.49795,3.849608,243200.09517419,,
113.470436,16.691484,243265.35881947,,
114.759964,24.411068,243291.59427157,,
113.21526,14.6542,243294.50749805,,
113.13354,14.01354,243334.88552029,,
125.34339,48.828808,243416.5613626,,
120.78472,41.934616,243433.18233301,,
112.500336,6.1036396,243482.89337409,,
113.197266,15.137748,243547.42909889,,
112.51592,6.969159,243574.03173337,,
113.19174,15.417452,243679.46802664,,
117.64901,35.188007,243764.78410383,,
112.919876,13.173119,243778.07557795,,
247.65172,5.172075,243891.33441637,,
116.688644,32.896378,244239.68169934,,
116.43242,32.233727,244370.5144336,,
113.32757,18.119429,244411.89277309,,
125.1635,49.20208,244423.87256906,,
112.1605,3.975114,244424.264662,,
247.0567,15.147764,244428.53596652,,
247.61688,9.025492,244471.40670791,,
150.6194,64.50425,244694.58216198,,
112.043625,3.257264,244777.85939541,,
112.13011,6.175243,244818.09190457,,
248.04189,0.0310587,244950.81621831,,
111.97252,-2.4828324,244977.04635774,,
112.019875,5.151783,245065.32772957,,
113.32181,19.45726,245093.78644283,,
113.08901,18.043701,245185.19888351,,
116.82884,34.30821,245200.89314343,,
115.32896,29.397688,245218.05623759,,
118.742775,39.195637,245229.07100086,,
165.10707,67.338104,245301.85041839,,
112.72273,15.446153,245308.36338291,,
125.625984,50.274776,245318.61217746,,
160.90211,66.7993,245319.46863832,,
111.97476,5.8435993,245323.1880802,,
112.36865,12.404203,245450.48148666,,
111.889786,4.8715644,245496.06453427,,
112.00548,7.924093,245575.60428471,,
111.79824,2.8629336,245629.28664032,,
112.57269,14.975308,245642.02983565,,
115.49659,30.657776,245759.02998026,,
118.08658,38.16671,245789.4398339,,
112.56389,15.378593,245829.46713996,,
118.34823,38.819817,245834.99084399,,
111.85106,6.396348,245850.81576843,,
115.332054,30.199764,245869.82285519,,
150.17653,64.77635,245887.30714201,,
125.8292,50.871964,245956.63244657,,
120.60766,43.6125,246125.59716559,,
216.41895,62.74815,246162.67417657,,
124.16805,49.01011,246182.78595144,,
111.651596,3.6027012,246216.04506449,,
116.37159,34.0558,246265.64737677,,
124.91921,50.0915,246435.24882807,,
112.77014,18.451944,246458.9440373,,
119.40431,41.606506,246465.27168905,,
113.024345,20.1898,246469.56737767,,
247.41032,17.136665,246472.67597507,,
111.66588,6.4942527,246528.36182411,,
111.72795,8.439565,246668.73686635,,
116.231285,34.136677,246746.4745516,,
246.417,23.90756,246766.35753388,,
112.79123,19.274462,246786.14187599,,
154.887,66.184494,246794.57512872,,
111.800964,10.479244,246890.80536559,,
119.17513,41.5931,247026.60503464,,
118.87928,41.113228,247182.55066386,,
205.96017,66.21555,247463.33087167,,
114.12327,27.55461,247521.18234165,,
111.27969,3.8651938,247575.81362511,,
112.48791,18.807783,247582.39989365,,
111.51093,9.351891,247640.04385594,,
111.28464,5.998517,247815.092641,,
117.161804,37.770344,247850.36157331,,
122.017555,47.140583,247900.2606478,,
112.21521,17.63707,247969.74891229,,
140.75435,62.31556,248082.10366023,,
131.44348,57.070312,248082.47022267,,
111.791794,14.530826,248180.7530892,,
111.752686,14.41693,248275.66966409,,
111.22848,8.224445,248400.87585401,,
112.330475,19.510105,248452.00039607,,
139.87134,62.08984,248503.70197242,,
112.12061,18.216496,248550.81508382,,
111.18013,8.403082,248608.85489344,,
111.66206,14.796739,248726.38070103,,
134.09517,59.15026,248740.80475086,,
110.8742,3.7638412,249022.51230318,,
115.37001,33.924522,249027.39702687,,
186.78688,69.060165,249169.40027967,,
130.14787,56.643696,249249.77817969,,
111.00132,9.5074,249481.79146744,,
113.722305,28.565517,249511.47717173,,
130.96635,57.392506,249518.81421547,,
114.55284,31.831327,249576.30255545,,
114.24264,30.86223,249703.31706971,,
130.46648,57.16695,249830.46617114,,
111.21338,13.730634,249914.90842483,,
113.043686,26.227829,249996.25607439,,
111.36297,15.441961,249997.91893835,,
113.861305,29.778097,250001.45793886,,
134.83247,60.164497,250077.48459143,,
115.207085,34.757626,250267.7136235,,
110.49,-2.225935,250294.15725265,,
110.54709,4.870363,250309.55412844,,
153.50041,67.01842,250374.44062874,,
113.158134,27.392439,250427.24839517,,
169.48582,69.20343,250446.08919313,,
110.456154,3.9668026,250542.13861551,,
111.82546,20.324339,250546.39189547,,
249.38988,8.204587,250596.95446504,,
119.04255,44.21809,250702.63055279,,
110.3541,3.678826,250882.89727669,,
110.750885,11.785041,250941.69834983,,
115.277664,35.694443,250952.42607053,,
137.71661,62.110935,251112.11960605,,
129.19865,56.809525,251130.55314575,,
111.4768,19.191776,251174.85380684,,
230.84425,56.819965,251221.56642127,,
139.84126,63.13919,251277.01685094,,
110.262726,4.8211055,251323.53263188,,
249.51855,9.966569,251428.23010969,,
136.35622,61.560562,251428.81389855,,
111.30788,18.589645,251472.88690484,,
111.545715,20.397884,251517.92671715,,
123.10866,50.979618,251586.38919406,,
114.6554,34.616055,251716.15015444,,
110.07817,-0.8788053,251727.45608302,,
110.11933,3.9097795,251746.24134422,,
133.29042,59.972145,251754.7972167,,
138.59358,62.908707,252097.91029011,,
165.23448,69.346565,252209.22962574,,
118.91401,45.14211,252216.29019397,,
111.23726,19.885376,252304.44964,,
119.78752,46.794262,252419.35555812,,
114.50583,34.96032,252456.9953751,,
127.36232,55.957764,252504.92239628,,
131.81885,59.41406,252601.89278125,,
111.133286,19.805935,252616.20920586,,
129.5153,57.79249,252633.74356877,,
197.731,69.156815,252682.42986445,,
114.26801,34.60027,252813.27340651,,
109.88405,5.9186964,252814.9677761,,
109.98348,8.201115,252826.0173006,,
130.68011,58.803764,252962.48192628,,
111.544655,23.23166,253002.13395385,,
249.63882,14.192203,253031.31952547,,
249.43964,16.208855,253049.56126536,,
249.11714,18.969547,253079.00865871,,
135.94835,62.065952,253169.92528043,,
114.42969,35.598915,253257.76493536,,
110.68223,18.020473,253350.65558001,,
154.26486,68.13332,253428.22668024,,
112.59135,29.262457,253509.59259785,,
109.57989,-1.0468487,253524.64134198,,
249.63963,15.63301,253527.24009217,,
114.20743,35.223385,253546.160005,,
135.39078,61.93978,253564.38626656,,
151.50374,67.61566,253608.70534177,,
115.43595,38.8472,253647.15607476,,
131.03569,59.41555,253747.43361331,,
110.20796,15.261881,253922.65365371,,
111.02268,21.807251,253962.13411581,,
117.93197,44.70183,253988.73216667,,
115.68099,39.867493,254060.42828542,,
160.11835,69.33666,254229.392751,,
250.43323,7.91046,254256.82936245,,
114.81589,37.813007,254288.67049007,,
110.42377,18.260632,254329.14498354,,
110.097626,15.567882,254410.70957563,,
121.28637,50.639862,254775.22004624,,
250.05682,15.12021,254789.74401865,,
250.1444,14.696444,254951.64362333,,
113.18311,33.487366,254998.39556331,,
109.157684,0.8385872,255040.01257132,,
118.68567,46.94664,255137.20057277,,
109.28233,7.484588,255198.11330858,,
110.17412,18.469519,255263.42446196,,
112.17524,30.06376,255361.11829511,,
109.79408,15.442026,255415.03657606,,
117.369415,44.80761,255469.7964596,,
109.03462,-0.4643297,255477.70480909,,
109.296196,9.311175,255484.45592724,,
130.25014,59.689724,255486.50111827,,
111.53777,27.354675,255491.94437332,,
110.69152,22.68829,255507.0641304,,
110.34442,20.375208,255525.34212635,,
112.51742,31.68964,255534.87553439,,
250.28687,15.02403,255553.61799946,,
109.12811,6.8266573,255645.77718619,,
250.3102,15.077299,255652.13133368,,
166.57895,70.46958,255685.1977193,,
117.513626,45.26108,255688.40552059,,
250.27759,15.665875,255739.71486718,,
109.98301,18.145874,255779.42586677,,
250.95242,5.906746,255806.6902985,,
109.144394,8.51135,255868.2738254,,
250.24051,16.70299,255983.75170228,,
108.88873,1.1971958,256015.97779263,,
117.3057,45.14504,256039.10815486,,
108.86785,-0.1569864,256076.00459508,,
130.1363,59.890965,256080.2446776,,
109.84608,17.759974,256091.29720003,,
110.428955,22.144379,256094.81354632,,
117.3047,45.210854,256122.95968397,,
117.40449,45.45078,256184.18350873,,
109.05601,8.526019,256185.2380286,,
119.3191,48.81623,256282.42182879,,
250.56184,14.598139,256367.87949985,,
113.41928,35.893856,256381.92856182,,
112.42536,32.568146,256488.42937151,,
109.8212,18.562849,256498.77474641,,
201.66057,69.77062,256516.69843424,,
108.75359,-2.6533368,256562.15195201,,
109.20455,12.5012455,256564.60390352,,
250.58087,15.039788,256576.69292516,,
110.12939,21.172642,256615.1961147,,
121.78558,52.489616,256653.24081641,,
109.60295,17.168447,256693.59754128,,
109.92644,19.90988,256717.05799068,,
109.88594,19.613546,256723.60808967,,
128.94543,59.38652,256791.58960946,,
250.38947,17.638504,256846.98428854,,
109.637886,18.08554,256928.76848358,,
112.81909,34.557964,256945.72419906,,
108.86052,9.375887,257042.70691211,,
108.562195,-0.6911134,257181.13678418,,
112.585075,34.036346,257192.26497759,,
109.18289,14.524368,257230.59575684,,
251.25093,8.871744,257340.41508473,,
109.13685,14.44817,257366.71543982,,
108.537025,3.4335551,257390.85118021,,
108.50239,1.149595,257405.28913333,,
150.2044,68.57319,257462.0355383,,
108.5145,3.937302,257510.80615075,,
111.11449,28.476181,257542.34709865,,
138.21594,64.91,257642.11721097,,
108.7729,10.914544,257684.47712733,,
